date,Store_ID,Product_ID,Inventory_Level,Units_Sold,Units_Ordered,Price,Discount,Promotion,Competitor_Pricing,Demand
2023-04-05,S001,P0010,473,101,0,127.64,5,0,137.39,88
2022-01-04,S004,P0016,218,92,0,114.25,5,0,127.49,80
2023-05-15,S003,P0020,88,86,0,72.1,15,1,64.99,121
2022-05-08,S005,P0020,111,42,0,24.9,0,0,29.08,37
2023-01-19,S005,P0003,200,141,133,32.72,0,0,38.19,119
2023-11-10,S005,P0010,158,106,0,66.34,5,0,58.69,131
2023-12-27,S004,P0005,193,131,0,70.31,10,0,85.11,116
2023-04-20,S005,P0007,261,109,227,88.9,0,0,105.35,123
2022-11-02,S003,P0007,566,134,446,17.92,5,0,17.2,128
2023-11-01,S005,P0009,653,92,0,89.87,10,0,95.84,110
2023-09-23,S004,P0011,394,133,0,56.94,10,0,62.68,113
2023-10-05,S002,P0013,501,103,0,20.89,10,0,18.38,96
2023-12-30,S004,P0002,253,77,0,16.53,10,0,17.44,69
2023-05-27,S004,P0020,156,54,0,116.34,5,0,140.83,56
2023-07-18,S002,P0013,844,181,0,30.33,5,0,28.98,209
2023-01-18,S005,P0019,39,39,199,122.74,20,1,136.85,102
2022-08-24,S002,P0019,229,53,0,89.17,0,0,85.3,86
2022-03-10,S004,P0006,302,165,401,40.67,10,0,48.96,169
2022-03-03,S001,P0003,181,181,0,52.41,25,1,49.66,157
2022-02-02,S001,P0008,204,82,0,42.47,10,0,40.28,95
2023-08-19,S001,P0015,237,158,0,19.18,0,0,18.06,135
2022-09-29,S005,P0003,100,43,62,27.15,5,0,26.37,64
2022-01-21,S005,P0015,517,92,0,52.26,0,0,45.5,95
2022-07-02,S004,P0018,116,26,0,130.99,5,0,140.37,33
2023-04-12,S005,P0011,281,31,0,64.23,5,0,70.15,47
2023-11-16,S003,P0005,553,66,0,19.94,5,0,21.17,73
2023-06-18,S005,P0001,431,234,486,12.85,25,1,11.16,205
2022-12-03,S005,P0008,154,154,240,79.92,10,0,79.72,202
2023-06-19,S001,P0006,413,62,0,34.94,10,0,39.92,78
2022-04-20,S004,P0019,168,90,88,48.49,20,1,54.03,98
2022-04-04,S001,P0012,387,234,399,88.9,25,1,82.98,207
2023-03-12,S002,P0014,534,67,0,133.14,0,0,128.74,99
2022-09-28,S004,P0015,440,45,0,82.95,10,1,75.99,47
2022-07-16,S005,P0013,309,144,543,96.45,0,0,87.56,168
2022-03-07,S002,P0017,237,117,0,20.96,10,1,19.54,112
2022-07-15,S003,P0017,176,25,0,103.34,0,0,92.2,21
2023-01-09,S002,P0020,145,57,0,111.29,10,1,126.57,62
2022-06-10,S001,P0004,307,226,369,119.6,25,1,110.81,215
2022-08-18,S003,P0001,237,73,0,18.22,0,0,17.76,104
2023-05-21,S003,P0012,204,143,226,118.5,5,0,110.46,130
2022-03-21,S004,P0007,268,136,0,28.08,20,1,31.62,165
2023-11-01,S003,P0018,359,75,335,137.8,5,0,147.66,96
2023-11-17,S004,P0019,106,84,89,61.36,5,0,61.21,102
2023-01-07,S002,P0002,193,101,233,36.14,0,0,33.06,106
2023-07-01,S001,P0005,325,63,0,58.14,0,0,53.41,77
2023-07-13,S002,P0004,579,146,0,48.34,0,0,47.54,125
2022-03-27,S003,P0007,323,57,0,14.67,10,0,13.78,83
2022-02-08,S004,P0018,101,50,50,129.61,10,0,140.4,44
2022-09-04,S005,P0012,388,99,469,116.15,25,1,113.53,113
2022-01-01,S004,P0019,146,125,103,56.86,10,0,64.61,111
2022-11-08,S004,P0007,664,106,0,23.21,25,1,26.53,121
2022-05-08,S003,P0004,582,70,0,18.95,10,0,20.82,71
2023-08-08,S005,P0001,405,98,0,11.64,15,1,13.96,140
2023-03-09,S003,P0006,208,75,0,44.94,0,0,38.8,122
2022-03-11,S004,P0016,234,81,270,113.66,10,0,106.6,79
2022-09-23,S003,P0020,917,90,0,75.17,0,0,88.9,99
2022-05-09,S005,P0011,202,42,0,56.01,25,1,51.64,60
2023-11-17,S001,P0008,121,83,0,34.28,20,1,38.55,81
2023-05-19,S001,P0020,398,41,0,107.35,10,1,105.71,61
2022-09-10,S003,P0013,399,79,0,64.47,5,0,72.51,77
2022-06-15,S003,P0020,676,73,0,70.99,10,0,68.14,98
2023-06-12,S003,P0012,123,72,0,76.34,25,1,74.12,69
2023-01-28,S005,P0011,79,79,0,84.62,5,0,89.64,127
2023-09-17,S004,P0009,537,149,0,113.91,10,1,126.05,124
2023-04-01,S001,P0017,112,112,86,23.71,5,0,20.68,108
2022-07-30,S001,P0016,610,141,0,49.22,0,0,46.78,160
2023-02-19,S001,P0011,197,18,0,115.97,15,1,131.4,30
2022-10-01,S002,P0015,513,15,0,45.6,10,0,54.88,17
2022-11-06,S001,P0005,275,43,0,53.44,5,0,50.79,68
2022-10-03,S002,P0003,304,135,0,84.84,5,0,73.92,112
2023-08-23,S003,P0020,545,71,0,66.85,10,0,73.85,95
2023-09-24,S002,P0016,14,14,404,98.35,15,1,108.23,187
2023-09-20,S003,P0014,228,90,0,95.02,10,0,82.34,115
2023-10-24,S003,P0008,287,89,261,126.15,5,0,125.25,123
2022-06-02,S005,P0013,493,103,549,86.49,10,0,75.26,166
2023-12-09,S003,P0017,231,30,0,109.96,0,0,94.63,35
2022-03-14,S004,P0007,396,177,0,27.19,25,1,30.48,177
2023-12-13,S001,P0010,496,69,0,122.79,10,0,141.37,92
2023-02-01,S001,P0010,829,22,0,103.92,0,0,124.25,21
2023-07-29,S002,P0018,65,65,136,32.41,0,0,36.75,145
2022-05-13,S004,P0009,177,177,600,117.04,20,1,124.25,176
2022-08-13,S001,P0001,194,67,0,67.41,10,0,59.47,92
2023-12-31,S001,P0018,106,58,60,54.77,0,0,48.99,55
2023-10-28,S003,P0002,525,91,0,51.64,10,0,57.4,104
2023-02-07,S001,P0003,401,82,0,48.89,10,0,55.53,91
2023-09-23,S002,P0007,649,58,0,24.61,10,1,23.86,68
2022-11-12,S003,P0016,646,135,0,111.16,20,1,99.28,190
2022-06-25,S004,P0003,125,52,0,134.89,10,0,117.81,80
2022-12-06,S001,P0005,249,195,0,71.63,10,0,82.23,202
2023-02-07,S001,P0019,101,17,0,86.19,10,0,84.12,20
2022-10-28,S001,P0008,125,123,131,45.48,15,1,43.46,135
2024-01-11,S001,P0010,160,49,0,102.58,10,0,120.86,43
2023-08-17,S002,P0015,337,90,0,71.8,0,0,85.03,109
2022-04-03,S004,P0004,450,96,438,63.33,0,0,54.46,134
2023-06-02,S003,P0013,1293,94,0,80.98,0,0,71.79,115
2022-04-14,S005,P0009,235,134,735,112.0,20,1,97.26,215
2023-06-15,S002,P0009,193,172,0,77.01,10,0,67.12,190
2023-03-03,S003,P0007,486,114,0,18.0,0,0,20.9,130
2022-07-22,S003,P0017,235,37,0,97.8,5,0,114.65,32
2023-05-05,S003,P0006,142,59,71,33.7,10,1,38.14,81
2023-06-11,S004,P0010,606,202,0,30.43,10,0,34.5,190
2022-08-15,S004,P0003,143,101,0,141.22,10,0,140.05,93
2023-02-23,S001,P0008,129,39,0,33.96,5,0,41.02,34
2023-02-10,S001,P0001,138,58,162,59.76,10,0,65.24,73
2023-04-01,S002,P0004,142,79,0,34.37,10,0,36.25,69
2023-02-15,S001,P0015,85,35,50,12.8,5,0,12.49,34
2022-08-23,S003,P0006,164,33,0,31.45,5,0,37.93,48
2022-08-02,S004,P0017,222,104,0,77.95,25,1,69.49,99
2022-12-03,S003,P0005,163,96,0,20.46,10,0,22.36,96
2023-01-24,S004,P0008,112,62,59,100.37,0,0,99.27,65
2023-04-13,S002,P0013,575,63,0,19.04,10,1,16.87,69
2022-09-24,S003,P0005,283,124,540,26.37,10,1,24.16,163
2023-11-19,S002,P0008,151,74,0,23.52,5,0,24.92,86
2023-11-18,S001,P0012,418,110,0,78.61,20,1,85.56,155
2023-03-20,S001,P0020,504,46,0,102.89,15,1,92.85,65
2023-11-19,S001,P0015,99,99,187,20.94,0,0,19.02,166
2023-05-22,S002,P0005,729,87,0,89.09,10,0,77.17,100
2022-08-24,S002,P0015,505,60,0,60.48,5,0,65.19,74
2022-02-11,S002,P0020,71,71,0,134.97,5,0,158.43,101
2023-10-20,S003,P0004,453,97,0,19.62,15,1,16.97,82
2023-11-01,S004,P0018,97,71,96,156.33,10,0,134.38,80
2022-09-16,S001,P0017,46,46,126,22.37,5,0,25.01,105
2023-02-25,S005,P0001,303,108,0,12.15,10,0,11.84,118
2023-04-15,S005,P0013,468,112,0,66.14,10,0,78.07,94
2022-12-16,S003,P0020,653,83,0,74.49,0,0,78.69,96
2023-05-31,S003,P0008,305,87,290,118.74,10,0,130.42,138
2023-09-20,S005,P0011,795,139,0,92.11,5,0,78.6,139
2023-07-10,S005,P0002,223,100,0,44.57,5,0,42.9,117
2022-05-14,S004,P0012,63,46,74,104.74,0,0,125.39,68
2023-08-20,S002,P0008,174,129,225,32.2,5,0,37.62,193
2024-01-26,S003,P0004,452,132,523,24.06,20,1,28.81,189
2023-09-22,S005,P0006,324,142,0,64.68,5,0,74.86,141
2023-03-03,S004,P0002,256,101,0,18.39,10,0,18.28,85
2022-07-13,S004,P0002,0,0,373,19.06,25,1,17.82,155
2022-12-05,S002,P0002,190,92,0,26.68,15,1,29.87,79
2022-04-18,S001,P0002,190,89,136,62.42,15,1,70.05,133
2022-04-07,S003,P0014,500,132,0,93.06,10,1,98.32,125
2022-03-06,S002,P0010,145,145,152,85.14,20,1,84.91,140
2022-01-28,S001,P0006,473,78,0,34.99,10,0,40.54,79
2023-02-24,S002,P0012,268,48,245,55.73,10,0,49.88,52
2022-08-11,S001,P0006,113,56,0,40.58,5,0,36.72,91
2022-04-22,S002,P0017,216,152,432,21.11,15,1,23.3,150
2022-03-10,S003,P0009,92,88,123,41.96,25,1,45.63,108
2022-04-13,S003,P0015,271,72,0,102.93,5,0,88.02,113
2023-12-11,S003,P0001,168,123,242,17.25,5,0,15.95,103
2023-01-29,S005,P0008,198,110,0,65.12,5,0,60.92,109
2023-11-01,S005,P0001,232,172,378,14.45,15,1,15.45,223
2023-06-20,S005,P0020,124,63,95,29.49,0,0,34.14,81
2023-09-30,S001,P0012,241,112,0,84.86,5,0,76.02,106
2022-11-01,S004,P0017,113,56,56,86.71,5,0,81.6,62
2022-09-13,S001,P0020,316,79,0,115.61,0,0,135.85,66
2023-11-10,S005,P0020,82,62,88,28.46,10,1,24.49,86
2022-12-04,S003,P0014,299,63,249,85.04,5,0,100.78,80
2023-06-09,S005,P0003,139,139,203,28.74,25,1,33.49,175
2022-02-04,S004,P0001,408,252,0,11.44,25,1,12.96,211
2022-02-18,S005,P0020,142,142,170,31.0,20,1,27.91,152
2022-09-14,S001,P0013,93,93,128,35.36,10,1,30.11,132
2022-07-03,S002,P0001,295,119,0,87.13,0,0,104.76,121
2022-06-07,S004,P0009,431,42,0,89.62,10,0,94.36,54
2022-09-29,S005,P0005,249,111,160,15.26,5,0,16.16,93
2022-05-08,S003,P0014,354,69,0,96.83,0,0,90.75,88
2023-11-11,S005,P0005,342,28,0,12.63,10,0,12.23,42
2023-12-04,S002,P0013,663,247,592,24.97,25,1,21.3,227
2022-06-18,S001,P0008,135,54,0,41.61,5,0,40.38,73
2023-12-22,S001,P0016,175,112,444,39.46,15,1,47.32,157
2023-06-15,S004,P0015,469,106,0,102.49,0,0,113.1,90
2022-03-10,S005,P0015,119,119,0,48.81,20,1,58.87,164
2023-09-10,S003,P0018,420,47,0,119.82,10,0,102.63,58
2022-07-25,S002,P0002,196,152,250,35.53,10,1,32.07,135
2022-09-25,S002,P0017,583,128,0,17.81,20,1,19.78,114
2023-11-24,S001,P0019,108,45,66,112.77,0,0,99.4,60
2022-01-10,S002,P0015,407,65,0,65.99,0,0,75.98,84
2023-03-12,S002,P0010,141,64,0,73.89,10,0,67.13,61
2022-05-05,S003,P0010,91,48,50,33.82,5,0,31.44,57
2022-04-18,S001,P0007,486,71,483,19.78,25,1,18.33,101
2023-11-06,S003,P0005,136,118,0,24.31,5,0,21.17,117
2022-12-09,S004,P0014,144,84,219,170.65,10,0,145.44,95
2023-07-04,S004,P0001,231,87,0,8.7,20,1,8.69,77
2022-02-15,S005,P0004,158,46,0,6.84,0,0,8.05,64
2022-08-22,S001,P0008,100,100,113,40.49,10,1,45.98,96
2023-01-05,S003,P0009,119,111,82,56.33,0,0,55.68,94
2022-07-27,S005,P0015,275,59,0,47.16,5,0,55.69,95
2022-04-07,S001,P0018,195,171,172,71.14,0,0,83.26,150
2022-11-27,S005,P0002,501,128,0,40.91,10,0,40.55,107
2022-04-09,S003,P0005,783,110,0,24.37,5,0,27.87,134
2023-01-21,S003,P0017,665,18,0,88.81,10,0,99.66,22
2023-02-12,S002,P0001,395,88,0,76.86,10,1,68.17,98
2022-10-19,S004,P0014,130,53,141,163.02,5,0,157.77,67
2022-08-10,S002,P0018,73,73,123,31.4,0,0,29.61,117
2023-08-04,S004,P0020,186,138,225,136.26,15,1,120.93,120
2023-03-29,S002,P0007,845,65,0,26.15,5,0,28.18,85
2022-05-24,S004,P0018,79,31,50,130.62,10,1,122.87,33
2022-08-04,S002,P0008,155,137,105,29.82,0,0,28.89,128
2022-12-12,S003,P0012,252,67,0,91.85,10,0,89.25,69
2022-07-02,S004,P0005,119,94,128,84.99,5,0,79.63,145
2023-02-13,S002,P0014,117,31,0,95.38,10,0,89.01,37
2023-01-26,S001,P0004,242,66,187,111.85,5,0,97.82,105
2022-11-24,S004,P0020,236,69,247,141.88,10,1,140.03,114
2022-05-20,S001,P0006,192,56,0,31.53,15,1,35.17,66
2022-05-01,S002,P0019,496,93,496,77.16,20,1,72.99,109
2022-05-08,S003,P0012,106,46,0,85.1,10,0,73.73,49
2023-04-13,S003,P0014,550,50,0,85.4,10,0,80.38,82
2023-03-30,S005,P0019,254,41,0,135.59,0,0,146.49,67
2022-09-20,S003,P0015,670,166,704,112.3,20,1,103.82,207
2023-09-09,S005,P0003,132,132,145,28.32,25,1,27.43,151
2022-12-09,S001,P0017,121,82,104,25.35,5,0,23.46,129
2022-04-09,S002,P0002,229,39,0,25.01,20,1,24.83,64
2022-01-23,S005,P0001,199,49,0,8.15,25,1,7.77,55
2022-10-30,S004,P0016,220,103,430,145.77,5,0,139.01,140
2022-05-15,S002,P0017,287,40,0,13.82,25,1,13.39,46
2023-01-10,S003,P0019,167,84,0,46.1,10,0,55.6,76
2022-12-14,S002,P0002,312,55,0,28.52,10,0,32.29,82
2022-02-10,S002,P0001,820,56,0,66.4,5,0,70.27,56
2023-09-05,S004,P0005,129,86,106,75.38,5,0,74.97,105
2022-07-25,S003,P0006,100,100,137,32.77,25,1,39.04,129
2023-04-19,S001,P0016,283,73,0,38.2,0,0,35.57,78
2022-04-16,S005,P0017,127,76,73,37.09,0,0,43.87,91
2023-01-30,S005,P0009,161,70,0,90.57,5,0,79.95,81
2022-08-23,S005,P0006,837,74,0,62.09,5,0,53.15,111
2023-11-08,S005,P0001,276,73,0,9.75,20,1,11.26,102
2023-01-06,S002,P0005,539,84,0,90.77,10,0,78.91,106
2022-11-30,S003,P0016,279,50,0,87.24,5,0,84.23,56
2023-11-07,S003,P0008,205,98,0,113.85,0,0,128.93,91
2022-05-15,S004,P0016,74,69,247,122.53,0,0,104.47,71
2022-03-16,S005,P0009,464,98,0,93.08,5,0,85.83,89
2023-12-23,S005,P0020,137,102,112,32.59,10,1,28.46,129
2023-05-03,S003,P0010,111,38,0,30.17,5,0,32.73,41
2022-06-02,S003,P0009,49,49,130,56.34,10,0,54.67,127
2022-11-14,S001,P0014,175,134,494,82.18,10,0,79.89,156
2023-08-24,S001,P0016,844,122,0,42.15,10,0,41.74,142
2023-05-13,S002,P0002,365,109,280,41.46,0,0,44.01,171
2022-04-02,S001,P0002,203,85,0,69.32,5,0,61.98,114
2022-10-15,S003,P0016,304,165,324,103.88,10,0,110.7,141
2023-09-17,S002,P0015,244,91,0,66.63,10,0,64.85,103
2023-09-08,S004,P0011,269,71,0,51.89,10,1,48.56,71
2022-02-16,S002,P0006,72,72,98,62.83,10,0,62.49,98
2023-11-25,S004,P0003,238,134,0,155.95,5,0,177.07,123
2023-01-18,S003,P0006,154,68,68,28.41,25,1,30.32,85
2022-09-13,S003,P0017,359,91,512,116.11,15,1,130.81,109
2023-05-03,S004,P0009,130,67,0,102.79,5,0,108.64,76
2023-04-14,S003,P0003,155,30,0,74.01,0,0,65.23,31
2023-04-23,S005,P0001,190,89,245,12.37,5,0,13.53,123
2022-02-17,S002,P0017,506,56,0,17.0,15,1,18.5,81
2023-09-13,S001,P0007,136,66,0,22.85,10,0,21.24,89
2022-11-25,S001,P0006,458,99,0,40.42,5,0,45.34,106
2022-02-26,S004,P0001,481,52,0,9.27,0,0,9.95,48
2024-01-28,S005,P0011,90,90,399,76.43,10,0,82.54,112
2024-01-03,S001,P0014,226,53,0,68.03,0,0,74.27,78
2022-05-25,S003,P0011,188,44,0,97.62,10,0,88.88,45
2022-10-24,S002,P0007,15,15,0,30.07,10,1,29.56,129
2022-02-15,S003,P0011,227,84,210,116.19,5,0,125.49,92
2022-11-04,S004,P0020,128,74,0,122.72,10,0,120.99,71
2023-08-27,S004,P0003,471,104,0,138.15,10,0,160.17,102
2024-01-01,S005,P0020,107,14,0,22.74,5,0,19.67,16
2022-10-30,S003,P0003,140,87,97,87.03,5,0,79.34,87
2022-09-16,S004,P0016,414,36,0,91.67,10,1,103.28,36
2022-08-24,S003,P0007,480,66,0,15.16,5,0,17.48,92
2022-02-06,S005,P0003,104,29,59,25.64,0,0,30.7,49
2023-07-31,S001,P0014,1110,191,0,84.12,5,0,97.9,163
2022-07-02,S002,P0008,175,55,0,18.85,20,1,17.39,58
2022-03-08,S001,P0016,308,140,0,48.26,0,0,55.44,172
2024-01-09,S001,P0010,282,69,239,116.97,5,0,133.23,63
2022-04-13,S002,P0020,405,108,391,162.28,0,0,155.66,127
2024-01-18,S002,P0002,194,52,159,32.34,0,0,29.95,73
2022-04-24,S003,P0010,159,67,86,38.36,5,0,45.39,107
2022-04-04,S004,P0016,405,22,0,100.84,0,0,121.1,34
2022-01-18,S001,P0017,130,130,160,26.83,5,0,23.77,149
2023-02-23,S005,P0016,147,11,0,26.99,0,0,26.39,15
2022-11-17,S002,P0001,300,81,369,87.54,5,0,74.8,122
2023-11-17,S005,P0007,350,168,280,90.74,10,1,80.52,148
2022-11-28,S002,P0005,435,91,0,79.77,10,0,92.26,82
2022-05-24,S002,P0005,342,29,0,82.2,0,0,75.9,48
2022-04-20,S004,P0014,130,70,0,165.56,5,0,182.23,85
2022-05-02,S005,P0014,328,23,0,131.95,10,0,114.97,30
2023-03-26,S003,P0005,395,106,0,28.03,0,0,31.51,166
2023-12-03,S004,P0015,57,57,0,82.52,25,1,86.94,112
2023-08-15,S001,P0010,113,68,0,127.87,0,0,135.73,74
2022-04-22,S005,P0018,74,72,65,20.65,5,0,17.92,80
2022-12-25,S002,P0016,322,92,0,79.28,25,1,69.03,135
2023-10-25,S003,P0013,435,166,638,73.51,20,1,73.19,158
2023-05-19,S004,P0006,99,91,0,37.54,0,0,44.08,106
2023-06-09,S003,P0004,653,115,0,28.07,0,0,31.31,163
2022-02-05,S004,P0016,129,113,354,98.06,25,1,115.84,105
2022-10-19,S003,P0019,140,140,153,59.22,10,0,68.5,156
2022-01-21,S001,P0001,288,92,0,66.74,10,0,63.13,90
2022-03-10,S001,P0019,111,37,65,100.93,5,0,121.45,58
2023-06-08,S001,P0011,339,64,0,160.34,5,0,179.97,86
2022-02-05,S002,P0014,289,150,0,136.08,10,1,164.14,158
2022-03-03,S003,P0005,394,67,0,22.07,5,0,19.11,87
2023-05-14,S003,P0018,182,57,355,144.12,0,0,169.88,94
2023-09-23,S002,P0008,140,100,124,25.21,10,0,23.48,108
2023-10-06,S003,P0017,289,27,0,97.11,5,0,106.92,30
2022-12-30,S004,P0020,142,54,92,126.55,0,0,124.25,51
2022-05-26,S005,P0018,85,85,234,25.13,20,1,27.08,228
2023-02-08,S002,P0001,136,64,0,66.77,20,1,58.23,91
2022-08-29,S005,P0015,580,145,0,66.11,5,0,77.86,216
2023-12-19,S005,P0016,463,128,454,40.97,10,0,47.24,185
2022-07-11,S003,P0009,144,47,0,42.7,10,0,45.23,60
2022-03-26,S001,P0010,263,76,0,110.63,20,1,123.57,96
2023-11-08,S005,P0014,388,84,0,149.82,20,1,148.91,95
2022-07-15,S001,P0004,94,24,0,84.66,0,0,101.54,30
2022-05-07,S001,P0001,177,60,125,59.31,5,0,69.09,56
2022-01-04,S001,P0018,167,63,117,57.88,10,1,51.61,100
2022-10-08,S001,P0008,172,121,0,38.69,25,1,33.54,122
2023-03-22,S001,P0007,713,67,0,21.81,10,0,20.42,76
2022-10-04,S002,P0016,297,45,0,77.86,5,0,82.69,73
2022-01-03,S004,P0020,182,71,204,111.07,25,1,95.71,95
2023-06-07,S001,P0013,156,91,144,32.03,15,1,37.55,135
2022-02-16,S004,P0012,125,75,0,103.46,10,0,101.08,79
2023-06-01,S004,P0011,924,99,0,59.63,10,1,71.7,128
2023-07-11,S004,P0020,167,57,0,119.18,5,0,114.51,49
2023-10-08,S003,P0010,140,55,0,35.59,0,0,32.42,57
2022-05-30,S005,P0016,670,187,0,40.2,5,0,44.06,157
2023-10-22,S002,P0002,140,28,76,27.27,5,0,23.25,42
2023-07-21,S005,P0005,427,91,0,19.0,0,0,21.99,148
2023-04-18,S001,P0016,0,0,421,41.88,0,0,48.2,122
2023-12-30,S005,P0003,128,17,0,22.76,0,0,26.1,21
2022-04-02,S005,P0005,283,150,260,19.32,0,0,22.99,154
2022-06-22,S002,P0020,159,70,300,130.41,10,0,119.01,92
2022-12-08,S001,P0006,692,67,0,39.22,0,0,45.19,81
2023-03-28,S003,P0014,687,89,0,91.5,10,0,85.97,103
2023-06-17,S003,P0007,519,50,0,13.15,15,1,15.37,83
2023-07-18,S003,P0020,761,62,0,61.74,10,0,71.49,72
2022-10-17,S004,P0010,121,92,0,22.03,10,1,25.34,81
2022-01-26,S001,P0002,114,84,90,60.34,5,0,70.55,87
2023-01-28,S001,P0018,208,138,146,55.59,25,1,63.11,165
2022-12-01,S003,P0019,110,99,112,58.83,10,1,54.67,136
2022-07-25,S004,P0004,181,107,521,60.72,10,0,68.11,175
2022-12-12,S004,P0016,238,96,295,116.92,10,0,104.66,87
2022-12-20,S004,P0005,147,101,136,72.45,10,1,81.62,126
2023-05-13,S002,P0014,315,62,389,129.57,0,0,116.6,91
2022-09-18,S004,P0006,205,101,330,45.64,0,0,45.11,154
2022-12-21,S002,P0004,137,137,547,45.98,25,1,42.94,213
2023-05-29,S005,P0019,246,63,0,140.3,5,0,159.52,91
2022-02-23,S002,P0006,107,107,87,52.55,25,1,47.21,100
2023-03-19,S001,P0009,245,199,167,89.24,20,1,103.16,170
2022-03-23,S002,P0014,766,67,0,107.28,10,0,125.9,82
2022-03-28,S003,P0002,439,121,372,60.3,0,0,64.05,120
2023-06-16,S002,P0005,635,214,893,106.87,15,1,128.02,203
2022-04-20,S003,P0008,319,122,390,133.18,15,1,152.54,202
2022-09-11,S003,P0018,516,88,0,107.33,25,1,115.21,92
2023-08-07,S003,P0012,173,37,103,98.91,0,0,84.86,61
2022-09-25,S004,P0012,109,51,71,106.79,5,0,101.32,73
2022-02-02,S005,P0010,462,83,0,55.15,20,1,52.93,127
2022-10-07,S003,P0005,390,153,0,20.38,25,1,18.26,137
2022-04-15,S003,P0018,448,100,402,142.63,10,0,127.85,107
2022-02-12,S002,P0015,246,66,0,61.79,10,0,61.51,81
2023-09-04,S001,P0015,167,40,0,13.25,10,0,11.58,56
2023-03-28,S005,P0009,306,87,0,86.39,10,0,77.47,83
2023-05-29,S003,P0016,106,106,344,116.88,0,0,140.63,145
2022-03-15,S004,P0020,250,75,260,131.63,15,1,116.75,109
2023-10-22,S003,P0015,568,48,0,64.73,20,1,76.5,45
2022-08-30,S001,P0015,195,38,0,12.43,10,0,13.89,53
2022-08-11,S001,P0012,361,230,0,88.39,20,1,98.45,199
2023-07-13,S004,P0008,112,48,53,95.26,5,0,92.18,65
2023-04-08,S005,P0003,189,60,0,31.57,0,0,29.07,92
2022-03-26,S004,P0008,97,78,102,101.55,10,0,121.99,115
2022-08-17,S005,P0013,355,39,0,61.9,5,0,69.47,60
2022-04-25,S001,P0018,137,114,129,53.93,25,1,65.09,154
2023-02-05,S001,P0001,137,23,0,56.68,0,0,60.56,32
2022-09-21,S002,P0004,578,197,547,46.14,15,1,44.72,165
2022-04-05,S005,P0005,568,123,0,16.03,10,0,17.13,125
2022-07-11,S001,P0007,184,104,0,25.11,0,0,26.64,101
2022-08-10,S001,P0020,618,68,0,120.43,5,0,116.4,77
2022-03-05,S002,P0017,339,63,222,20.55,5,0,18.77,89
2023-01-20,S002,P0016,313,132,425,103.63,10,0,111.69,185
2023-06-04,S001,P0018,180,180,357,85.51,20,1,102.84,328
2022-05-26,S001,P0013,64,64,81,29.06,15,1,26.53,88
2022-12-03,S005,P0010,496,123,0,48.36,25,1,44.76,106
2022-01-01,S004,P0009,206,106,299,110.47,5,0,122.04,98
2022-04-24,S005,P0018,130,130,195,22.76,15,1,24.01,164
2023-04-22,S001,P0002,153,62,0,60.4,5,0,55.74,73
2022-10-06,S002,P0004,248,62,0,37.73,0,0,44.81,66
2023-03-02,S002,P0019,371,141,0,96.46,10,0,113.49,163
2022-01-10,S001,P0017,121,85,77,20.01,15,1,17.98,90
2022-06-02,S001,P0010,591,32,0,101.22,10,0,115.64,40
2022-08-12,S001,P0018,176,176,194,71.42,10,0,70.24,171
2023-07-22,S001,P0020,295,126,495,99.67,25,1,107.2,107
2023-12-03,S001,P0002,213,71,0,58.57,5,0,63.46,78
2022-05-20,S003,P0020,344,90,0,72.99,5,0,82.79,105
2023-06-09,S001,P0011,275,99,245,189.51,0,0,163.34,105
2022-02-17,S003,P0020,400,52,0,58.74,20,1,58.04,77
2023-03-11,S003,P0019,83,83,162,58.88,10,0,51.87,136
2023-04-27,S003,P0010,72,72,91,31.07,15,1,37.04,78
2023-01-10,S004,P0001,379,43,0,8.94,0,0,10.23,39
2022-03-20,S005,P0004,104,77,62,7.07,0,0,7.57,73
2023-01-13,S005,P0011,392,88,0,87.38,5,0,80.74,121
2023-08-26,S005,P0010,351,132,393,57.38,10,0,66.24,118
2022-02-01,S001,P0012,476,87,0,73.67,20,1,78.26,132
2022-05-23,S002,P0006,125,59,85,61.52,5,0,73.27,91
2022-07-01,S002,P0015,461,125,0,72.23,15,1,78.26,167
2022-01-06,S002,P0002,136,69,214,31.48,10,1,29.66,96
2022-05-04,S004,P0008,99,26,0,83.09,5,0,72.27,30
2022-10-01,S004,P0007,559,56,0,26.06,10,0,23.44,85
2024-01-25,S005,P0004,154,154,135,7.97,10,0,9.55,143
2022-11-22,S001,P0010,330,33,0,124.98,0,0,111.2,54
2023-02-12,S004,P0019,72,72,124,67.67,0,0,74.15,134
2022-12-20,S001,P0010,135,60,0,107.42,10,0,125.17,55
2024-01-11,S003,P0005,667,103,0,27.56,0,0,27.07,141
2023-05-29,S004,P0017,119,119,111,99.73,5,0,95.14,102
2023-06-07,S005,P0012,186,79,0,116.89,10,0,132.89,76
2023-03-01,S001,P0008,66,66,123,46.24,15,1,39.66,140
2023-03-09,S001,P0017,75,75,156,25.12,10,0,27.1,163
2022-11-16,S003,P0018,412,181,648,147.89,20,1,140.61,159
2024-01-17,S002,P0013,136,134,0,20.13,15,1,21.88,118
2023-06-24,S005,P0008,208,208,218,63.52,25,1,57.37,183
2022-03-28,S002,P0009,281,117,0,71.73,0,0,64.43,126
2022-12-16,S002,P0014,272,47,0,108.73,10,1,102.53,71
2023-06-12,S001,P0017,110,90,118,25.03,0,0,24.18,108
